Holiday,Temperature,Rainfall_last_hour,Snowfall_last_hour,Cloud_Cover,Weather,Weather_Desc,TimeStamp,Date,Traffic_Vol
,276.22,0,0,20,Cloudy skies,Scattered clouds,14/03/10 18:00,14/03/10,4495
,275.36,0,0,1,Clear skies,Clear skies,14/03/10 19:00,14/03/10,3746
,273.95,0,0,1,Clear skies,Clear skies,14/03/10 20:00,14/03/10,3017
,272.77,0,0,1,Clear skies,Clear skies,14/03/10 21:00,14/03/10,2866
,272.47,0,0,1,Clear skies,Clear skies,14/03/10 22:00,14/03/10,2506
,271.33,0,0,20,Cloudy skies,Scattered clouds,14/03/10 23:00,14/03/10,1635
,269.76,0,0,20,Cloudy skies,Scattered clouds,15/03/10 0:00,15/03/10,999
,269.99,0,0,1,Clear skies,Clear skies,15/03/10 1:00,15/03/10,637
,268.48,0,0,20,Cloudy skies,Scattered clouds,15/03/10 2:00,15/03/10,521
,268.52,0,0,75,Cloudy skies,Fragmented clouds,15/03/10 3:00,15/03/10,364
,267.99,0,0,76,Cloudy skies,Fragmented clouds,15/03/10 4:00,15/03/10,381
,267.28,0,0,75,Cloudy skies,Fragmented clouds,15/03/10 5:00,15/03/10,665
,266.49,0,0,40,Cloudy skies,Partly cloudy skies,15/03/10 6:00,15/03/10,1239
,265.9,0,0,75,Cloudy skies,Fragmented clouds,15/03/10 7:00,15/03/10,2153
,266.43,0,0,90,Cloudy skies,Full cloud cover,15/03/10 8:00,15/03/10,3302
,267.77,0,0,91,Cloudy skies,Full cloud cover,15/03/10 9:00,15/03/10,3647
,268.82,0,0,90,Cloudy skies,Full cloud cover,15/03/10 10:00,15/03/10,4047
,270.28,0,0,75,Cloudy skies,Fragmented clouds,15/03/10 11:00,15/03/10,4387
,271.14,0,0,76,Cloudy skies,Fragmented clouds,15/03/10 12:00,15/03/10,4640
,271.87,0,0,90,Cloudy skies,Full cloud cover,15/03/10 13:00,15/03/10,4742
,271.58,0,0,90,Cloudy skies,Full cloud cover,15/03/10 14:00,15/03/10,4800
,271.96,0,0,90,Cloudy skies,Full cloud cover,15/03/10 15:00,15/03/10,4898
,272.77,0,0,90,Cloudy skies,Full cloud cover,15/03/10 16:00,15/03/10,4558
,272.85,0,0,75,Cloudy skies,Fragmented clouds,15/03/10 17:00,15/03/10,4535
,272.81,0,0,75,Cloudy skies,Fragmented clouds,15/03/10 18:00,15/03/10,4131
,271.63,0,0,75,Cloudy skies,Fragmented clouds,15/03/10 19:00,15/03/10,3650
,270.2,0,0,75,Cloudy skies,Fragmented clouds,15/03/10 20:00,15/03/10,3006
,270.25,0,0,75,Cloudy skies,Fragmented clouds,15/03/10 21:00,15/03/10,3255
,269.19,0,0,75,Cloudy skies,Fragmented clouds,15/03/10 22:00,15/03/10,4362
,267.8,0,0,20,Cloudy skies,Scattered clouds,15/03/10 23:00,15/03/10,2180
,266.89,0,0,1,Clear skies,Clear skies,16/03/10 0:00,16/03/10,1401
,266.14,0,0,1,Clear skies,Clear skies,16/03/10 1:00,16/03/10,990
,265.57,0,0,2,Clear skies,Clear skies,16/03/10 2:00,16/03/10,686
,264.67,0,0,1,Clear skies,Clear skies,16/03/10 3:00,16/03/10,377
,263.98,0,0,2,Clear skies,Clear skies,16/03/10 4:00,16/03/10,302
,262.34,0,0,1,Clear skies,Clear skies,16/03/10 5:00,16/03/10,447
,262.06,0,0,2,Clear skies,Clear skies,16/03/10 6:00,16/03/10,738
,261.89,0,0,2,Clear skies,Clear skies,16/03/10 7:00,16/03/10,1032
,261.99,0,0,1,Clear skies,Clear skies,16/03/10 8:00,16/03/10,1739
,263.68,0,0,1,Clear skies,Clear skies,16/03/10 9:00,16/03/10,2697
,264.37,0,0,1,Clear skies,Clear skies,16/03/10 10:00,16/03/10,3734
,265.15,0,0,1,Clear skies,Clear skies,16/03/10 11:00,16/03/10,3765
,266.3,0,0,2,Clear skies,Clear skies,16/03/10 12:00,16/03/10,4334
,268.4,0,0,1,Clear skies,Clear skies,16/03/10 13:00,16/03/10,4433
,269.17,0,0,20,Cloudy skies,Scattered clouds,16/03/10 14:00,16/03/10,4371
,270.14,0,0,40,Cloudy skies,Partly cloudy skies,16/03/10 15:00,16/03/10,4194
,269.96,0,0,76,Cloudy skies,Fragmented clouds,16/03/10 16:00,16/03/10,4118
,269.93,0,0,90,Cloudy skies,Full cloud cover,16/03/10 17:00,16/03/10,4008
,269.53,0,0,91,Cloudy skies,Full cloud cover,16/03/10 18:00,16/03/10,3541
,268.98,0,0,90,Cloudy skies,Full cloud cover,16/03/10 19:00,16/03/10,3428
,268.53,0,0,75,Cloudy skies,Fragmented clouds,16/03/10 20:00,16/03/10,2542
,268.26,0,0,75,Cloudy skies,Fragmented clouds,16/03/10 21:00,16/03/10,2064
,268.06,0,0,75,Cloudy skies,Fragmented clouds,16/03/10 22:00,16/03/10,1560
,268.33,0,0,90,Cloudy skies,Full cloud cover,16/03/10 23:00,16/03/10,881
,269.03,0,0,90,Cloudy skies,Full cloud cover,17/03/10 0:00,17/03/10,506
,268.95,0,0,75,Cloudy skies,Fragmented clouds,17/03/10 1:00,17/03/10,321
,268.29,0,0,91,Cloudy skies,Full cloud cover,17/03/10 2:00,17/03/10,224
,268.59,0,0,91,Cloudy skies,Full cloud cover,17/03/10 3:00,17/03/10,337
,269,0,0,91,Cloudy skies,Full cloud cover,17/03/10 4:00,17/03/10,784
,268.68,0,0,90,Cloudy skies,Full cloud cover,17/03/10 5:00,17/03/10,2574
,269.02,0,0,90,Cloudy skies,Full cloud cover,17/03/10 6:00,17/03/10,5432
,269.13,0,0,90,Cloudy skies,Full cloud cover,17/03/10 7:00,17/03/10,6314
,270.09,0,0,90,Cloudy skies,Full cloud cover,17/03/10 8:00,17/03/10,5276
,269.47,0,0,91,Cloudy skies,Full cloud cover,17/03/10 9:00,17/03/10,3933
,270.06,0.25,0,91,Rainfall,Soft rain,17/03/10 10:00,17/03/10,3557
,270.5,0.321428571,0,90,Rainfall,Soft rain,17/03/10 11:00,17/03/10,3726
,272.41,0.264285714,0,90,Rainfall,Soft rain,17/03/10 12:00,17/03/10,4190
,273.59,0.25,0,90,Rainfall,Soft rain,17/03/10 13:00,17/03/10,4458
,274.22,0.364285714,0,90,Rainfall,Soft rain,17/03/10 14:00,17/03/10,4936
,274.59,0.38,0,91,Rainfall,Soft rain,17/03/10 15:00,17/03/10,5617
,275.04,0.25,0,20,Rainfall,Soft rain,17/03/10 16:00,17/03/10,6229
,275.93,0.25,0,90,Rainfall,Soft rain,17/03/10 17:00,17/03/10,5792
,275.2,0.364285714,0,21,Rainfall,Soft rain,17/03/10 18:00,17/03/10,4282
,274.94,0,0,75,Cloudy skies,Fragmented clouds,17/03/10 19:00,17/03/10,2964
,273.74,0,0,40,Cloudy skies,Partly cloudy skies,17/03/10 20:00,17/03/10,2654
,273.76,0,0,40,Cloudy skies,Partly cloudy skies,17/03/10 21:00,17/03/10,2647
,274.15,0,0,90,Cloudy skies,Full cloud cover,17/03/10 22:00,17/03/10,1630
,273.57,0,0,90,Cloudy skies,Full cloud cover,17/03/10 23:00,17/03/10,1059
,273.51,0,0,75,Cloudy skies,Fragmented clouds,18/03/10 0:00,18/03/10,665
,272.45,0,0,75,Cloudy skies,Fragmented clouds,18/03/10 1:00,18/03/10,414
,272.38,0,0,76,Cloudy skies,Fragmented clouds,18/03/10 2:00,18/03/10,293
,272.34,0,0,75,Cloudy skies,Fragmented clouds,18/03/10 3:00,18/03/10,419
,272.09,0,0,75,Cloudy skies,Fragmented clouds,18/03/10 4:00,18/03/10,846
,272.18,0,0,90,Cloudy skies,Full cloud cover,18/03/10 5:00,18/03/10,2628
,272.97,0,0,90,Cloudy skies,Full cloud cover,18/03/10 6:00,18/03/10,5643
,272.83,0,0,90,Cloudy skies,Full cloud cover,18/03/10 7:00,18/03/10,6293
,271.98,0,0,90,Cloudy skies,Full cloud cover,18/03/10 8:00,18/03/10,5629
,272,0,0,91,Cloudy skies,Full cloud cover,18/03/10 9:00,18/03/10,4792
,273.01,0,0,90,Cloudy skies,Full cloud cover,18/03/10 10:00,18/03/10,4243
,273.6,0.278571429,0,1,Rainfall,Soft rain,18/03/10 11:00,18/03/10,4496
,274.99,0.35,0,90,Rainfall,Soft rain,18/03/10 12:00,18/03/10,4736
,275.18,0.25,0,91,Rainfall,Soft rain,18/03/10 13:00,18/03/10,4789
,275.38,0.25,0,90,Rainfall,Soft rain,18/03/10 14:00,18/03/10,5109
,275.81,0,0,90,Cloudy skies,Full cloud cover,18/03/10 15:00,18/03/10,5621
,275.82,0.25,0,90,Rainfall,Soft rain,18/03/10 16:00,18/03/10,6315
,275.1,0.25,0,90,Rainfall,Soft rain,18/03/10 17:00,18/03/10,5970
,274.87,0,0,90,Cloudy skies,Full cloud cover,18/03/10 18:00,18/03/10,4322
,273.78,0,0,90,Cloudy skies,Full cloud cover,18/03/10 19:00,18/03/10,2998
,272.81,0.335714286,0,90,Rainfall,Soft rain,18/03/10 20:00,18/03/10,2405
,272.75,0.51,0,90,Rainfall,Soft rain,18/03/10 21:00,18/03/10,1962
,272.26,0.76,0,90,Rainfall,Soft rain,18/03/10 22:00,18/03/10,1966
,272.01,0.774285714,0,90,Rainfall,Soft rain,18/03/10 23:00,18/03/10,1484
,271.43,0.25,0,91,Rainfall,Soft rain,19/03/10 0:00,19/03/10,485
,271.46,0.335714286,0,90,Rainfall,Soft rain,19/03/10 1:00,19/03/10,357
,271.29,0.364285714,0,90,Rainfall,Soft rain,19/03/10 2:00,19/03/10,293
,271.37,0,0,90,Cloudy skies,Full cloud cover,19/03/10 3:00,19/03/10,399
,271.09,0,0,91,Cloudy skies,Full cloud cover,19/03/10 4:00,19/03/10,832
,270.65,0,0,90,Cloudy skies,Full cloud cover,19/03/10 5:00,19/03/10,2572
,270.28,0.25,0,90,Rainfall,Soft rain,19/03/10 6:00,19/03/10,4967
,270.85,0.25,0,91,Rainfall,Soft rain,19/03/10 7:00,19/03/10,5183
,271.25,0,0,90,Cloudy skies,Full cloud cover,19/03/10 8:00,19/03/10,5335
,271.68,0,0,91,Cloudy skies,Full cloud cover,19/03/10 9:00,19/03/10,4724
,272.21,0,0,90,Cloudy skies,Full cloud cover,19/03/10 10:00,19/03/10,4073
,273.33,1.077142857,0,91,Rainfall,Steady rain,19/03/10 11:00,19/03/10,4148
,273.85,0.54,0,90,Rainfall,Soft rain,19/03/10 12:00,19/03/10,4522
,275.1,0.728571429,0,90,Rainfall,Soft rain,19/03/10 13:00,19/03/10,4686
,275.2,0.597142857,0,90,Rainfall,Soft rain,19/03/10 14:00,19/03/10,4946
,275.16,0.537142857,0,90,Rainfall,Soft rain,19/03/10 15:00,19/03/10,5624
,275.91,0.48,0,91,Rainfall,Soft rain,19/03/10 16:00,19/03/10,6149
,276.1,0.48,0,90,Rainfall,Soft rain,19/03/10 17:00,19/03/10,6076
,275.37,0.418571429,0,91,Rainfall,Soft rain,19/03/10 18:00,19/03/10,4431
,275.94,0.357142857,0,75,Rainfall,Soft rain,19/03/10 19:00,19/03/10,3207
,274.4,0.25,0,75,Rainfall,Soft rain,19/03/10 20:00,19/03/10,2821
,273.93,0,0,75,Cloudy skies,Fragmented clouds,19/03/10 21:00,19/03/10,2622
,273.7,0,0,75,Cloudy skies,Fragmented clouds,19/03/10 22:00,19/03/10,1726
,272.63,0,0,40,Cloudy skies,Partly cloudy skies,19/03/10 23:00,19/03/10,1052
,271.68,0,0,21,Cloudy skies,Scattered clouds,20/03/10 0:00,20/03/10,530
,270.39,0,0,20,Cloudy skies,Scattered clouds,20/03/10 1:00,20/03/10,331
,269.67,0,0,2,Clear skies,Clear skies,20/03/10 2:00,20/03/10,243
,269.08,0,0,1,Clear skies,Clear skies,20/03/10 3:00,20/03/10,395
,268.83,0,0,40,Cloudy skies,Partly cloudy skies,20/03/10 4:00,20/03/10,818
,268.35,0,0,91,Cloudy skies,Full cloud cover,20/03/10 5:00,20/03/10,2605
,269.38,0,0,90,Cloudy skies,Full cloud cover,20/03/10 6:00,20/03/10,5451
,269.37,0,0,41,Cloudy skies,Partly cloudy skies,20/03/10 7:00,20/03/10,6478
,269.69,0,0,40,Cloudy skies,Partly cloudy skies,20/03/10 8:00,20/03/10,5829
,271.31,0,0,90,Cloudy skies,Full cloud cover,20/03/10 9:00,20/03/10,5123
,272.98,0.25,0,75,Rainfall,Soft rain,20/03/10 10:00,20/03/10,4408
,275.52,0.385714286,0,40,Rainfall,Soft rain,20/03/10 11:00,20/03/10,4760
,277.18,0.522857143,0,40,Rainfall,Soft rain,20/03/10 12:00,20/03/10,4964
,278.75,0.4,0,40,Rainfall,Soft rain,20/03/10 13:00,20/03/10,5070
,279.51,0.668571429,0,20,Rainfall,Soft rain,20/03/10 14:00,20/03/10,5664
,280.07,0,0,40,Cloudy skies,Partly cloudy skies,20/03/10 15:00,20/03/10,5720
,280.2,0,0,40,Cloudy skies,Partly cloudy skies,20/03/10 16:00,20/03/10,6595
,280.13,0,0,40,Cloudy skies,Partly cloudy skies,20/03/10 17:00,20/03/10,6111
,279.57,0,0,21,Cloudy skies,Scattered clouds,20/03/10 18:00,20/03/10,4500
,278.77,0,0,20,Cloudy skies,Scattered clouds,20/03/10 19:00,20/03/10,3640
,276.19,0,0,20,Cloudy skies,Scattered clouds,20/03/10 20:00,20/03/10,3168
,276.02,0,0,21,Cloudy skies,Scattered clouds,20/03/10 21:00,20/03/10,3154
,275.34,0,0,1,Clear skies,Clear skies,20/03/10 22:00,20/03/10,2166
,274.68,0,0,1,Clear skies,Clear skies,20/03/10 23:00,20/03/10,1201
,274.27,0,0,2,Clear skies,Clear skies,21/03/10 0:00,21/03/10,698
,273.58,0,0,1,Clear skies,Clear skies,21/03/10 1:00,21/03/10,388
,273.13,0,0,75,Cloudy skies,Fragmented clouds,21/03/10 2:00,21/03/10,306
,273.89,0,0,76,Cloudy skies,Fragmented clouds,21/03/10 3:00,21/03/10,411
,273.39,0,0,76,Cloudy skies,Fragmented clouds,21/03/10 4:00,21/03/10,777
,273.5,0,0,90,Cloudy skies,Full cloud cover,21/03/10 5:00,21/03/10,2467
,273.32,0,0,90,Cloudy skies,Full cloud cover,21/03/10 6:00,21/03/10,5411
,274.85,0,0,90,Cloudy skies,Full cloud cover,21/03/10 7:00,21/03/10,6182
,274.65,0,0,90,Cloudy skies,Full cloud cover,21/03/10 8:00,21/03/10,5365
,275.07,0,0,91,Cloudy skies,Full cloud cover,21/03/10 9:00,21/03/10,4782
,275.6,0,0,75,Cloudy skies,Fragmented clouds,21/03/10 10:00,21/03/10,4585
,277.7,0,0,91,Cloudy skies,Full cloud cover,21/03/10 11:00,21/03/10,4944
,278.74,0,0,75,Cloudy skies,Fragmented clouds,21/03/10 12:00,21/03/10,5308
,280.14,0,0,75,Cloudy skies,Fragmented clouds,21/03/10 13:00,21/03/10,4935
,279.06,0,0,90,Cloudy skies,Full cloud cover,21/03/10 14:00,21/03/10,5479
,277.53,0,0,90,Cloudy skies,Full cloud cover,21/03/10 15:00,21/03/10,5651
,276.75,0.264285714,0,90,Rainfall,Soft rain,21/03/10 16:00,21/03/10,6293
,276.11,0.321428571,0,91,Rainfall,Soft rain,21/03/10 17:00,21/03/10,5525
,275.54,0,0,91,Cloudy skies,Full cloud cover,21/03/10 18:00,21/03/10,4481
,275.32,0,0,90,Cloudy skies,Full cloud cover,21/03/10 19:00,21/03/10,3375
,273.97,0,0,91,Cloudy skies,Full cloud cover,21/03/10 20:00,21/03/10,2803
,272.97,0,0,91,Cloudy skies,Full cloud cover,21/03/10 21:00,21/03/10,3771
,272.13,0,0,90,Cloudy skies,Full cloud cover,21/03/10 22:00,21/03/10,2477
,270.42,0,0,91,Cloudy skies,Full cloud cover,21/03/10 23:00,21/03/10,1746
,268.28,0,0,91,Cloudy skies,Full cloud cover,22/03/10 0:00,22/03/10,999
,266.88,0,0,90,Cloudy skies,Full cloud cover,22/03/10 1:00,22/03/10,674
,264.43,0,0,20,Cloudy skies,Scattered clouds,22/03/10 2:00,22/03/10,541
,263.49,0,0,2,Clear skies,Clear skies,22/03/10 3:00,22/03/10,391
,263.08,0,0,1,Clear skies,Clear skies,22/03/10 4:00,22/03/10,378
,262.31,0,0,2,Clear skies,Clear skies,22/03/10 5:00,22/03/10,706
,261.3,0,0,2,Clear skies,Clear skies,22/03/10 6:00,22/03/10,1218
,260.18,0,0,20,Cloudy skies,Scattered clouds,22/03/10 7:00,22/03/10,1855
,260.34,0,0,20,Cloudy skies,Scattered clouds,22/03/10 8:00,22/03/10,2667
,261.23,0,0,20,Cloudy skies,Scattered clouds,22/03/10 9:00,22/03/10,3461
,262.4,0,0,21,Cloudy skies,Scattered clouds,22/03/10 10:00,22/03/10,3798
,263.15,0,0,20,Cloudy skies,Scattered clouds,22/03/10 11:00,22/03/10,4320
,264.1,0,0,21,Cloudy skies,Scattered clouds,22/03/10 12:00,22/03/10,4826
,266.34,0,0,20,Cloudy skies,Scattered clouds,22/03/10 13:00,22/03/10,4648
,266.92,0,0,20,Cloudy skies,Scattered clouds,22/03/10 14:00,22/03/10,4724
,267.76,0,0,20,Cloudy skies,Scattered clouds,22/03/10 15:00,22/03/10,4954
,266.91,0,0,20,Cloudy skies,Scattered clouds,22/03/10 16:00,22/03/10,6026
,267.5,0,0,40,Cloudy skies,Partly cloudy skies,22/03/10 17:00,22/03/10,4400
,267.02,0,0,76,Cloudy skies,Fragmented clouds,22/03/10 18:00,22/03/10,3953
,266.93,6.728571429,0,75,Rainfall,Intense rainfall,22/03/10 19:00,22/03/10,3423
,265.63,0,0,41,Cloudy skies,Partly cloudy skies,22/03/10 20:00,22/03/10,2869
,265.14,0,0,20,Cloudy skies,Scattered clouds,22/03/10 21:00,22/03/10,2871
,264.26,0,0,20,Cloudy skies,Scattered clouds,22/03/10 22:00,22/03/10,3294
,264.04,0,0,2,Clear skies,Clear skies,22/03/10 23:00,22/03/10,1878
,263.35,0,0,1,Clear skies,Clear skies,23/03/10 0:00,23/03/10,1152
,262.43,0,0,1,Clear skies,Clear skies,23/03/10 1:00,23/03/10,731
,261.75,0,0,1,Clear skies,Clear skies,23/03/10 2:00,23/03/10,599
,261.07,0,0,1,Clear skies,Clear skies,23/03/10 3:00,23/03/10,326
,260.94,0,0,2,Clear skies,Clear skies,23/03/10 4:00,23/03/10,286
,260.46,0,0,1,Clear skies,Clear skies,23/03/10 5:00,23/03/10,436
,259.87,0,0,1,Clear skies,Clear skies,23/03/10 6:00,23/03/10,748
,259.55,0,0,1,Clear skies,Clear skies,23/03/10 7:00,23/03/10,1015
,260.92,0,0,75,Cloudy skies,Fragmented clouds,23/03/10 8:00,23/03/10,1584
,262.16,0,0,40,Cloudy skies,Partly cloudy skies,23/03/10 9:00,23/03/10,2408
,263.69,0,0,76,Cloudy skies,Fragmented clouds,23/03/10 10:00,23/03/10,3287
,265.36,0,0,90,Cloudy skies,Full cloud cover,23/03/10 11:00,23/03/10,3422
,267.05,0,0,90,Cloudy skies,Full cloud cover,23/03/10 12:00,23/03/10,4106
,267.86,0,0,91,Cloudy skies,Full cloud cover,23/03/10 13:00,23/03/10,4591
,268.29,0,0,90,Cloudy skies,Full cloud cover,23/03/10 14:00,23/03/10,4465
,269.5,0,0,90,Cloudy skies,Full cloud cover,23/03/10 15:00,23/03/10,4487
,269.07,0,0,90,Cloudy skies,Full cloud cover,23/03/10 16:00,23/03/10,4138
,269.49,0,0,76,Cloudy skies,Fragmented clouds,23/03/10 17:00,23/03/10,3862
,269.64,0,0,75,Cloudy skies,Fragmented clouds,23/03/10 18:00,23/03/10,3439
,269.19,0,0,75,Cloudy skies,Fragmented clouds,23/03/10 19:00,23/03/10,2813
,268.65,0,0,76,Cloudy skies,Fragmented clouds,23/03/10 20:00,23/03/10,2487
,267.4,0,0,75,Cloudy skies,Fragmented clouds,23/03/10 21:00,23/03/10,2083
,266.3,0,0,75,Cloudy skies,Fragmented clouds,23/03/10 22:00,23/03/10,1488
,266.16,0,0,20,Cloudy skies,Scattered clouds,23/03/10 23:00,23/03/10,912
,265.44,0,0,90,Cloudy skies,Full cloud cover,24/03/10 0:00,24/03/10,445
,264.78,0,0,90,Cloudy skies,Full cloud cover,24/03/10 1:00,24/03/10,306
,263.9,0,0,75,Cloudy skies,Fragmented clouds,24/03/10 2:00,24/03/10,218
,264.43,0,0,75,Cloudy skies,Fragmented clouds,24/03/10 3:00,24/03/10,353
,263.71,0,0,20,Cloudy skies,Scattered clouds,24/03/10 4:00,24/03/10,797
,263.35,0,0,40,Cloudy skies,Partly cloudy skies,24/03/10 5:00,24/03/10,2604
,263.59,0,0,76,Cloudy skies,Fragmented clouds,24/03/10 6:00,24/03/10,5533
,263.85,0,0,75,Cloudy skies,Fragmented clouds,24/03/10 7:00,24/03/10,6539
,265.2,0,0,91,Cloudy skies,Full cloud cover,24/03/10 8:00,24/03/10,5616
,267.64,0,0,91,Cloudy skies,Full cloud cover,24/03/10 9:00,24/03/10,4712
,268.12,0.321428571,0,90,Rainfall,Soft rain,24/03/10 10:00,24/03/10,3909
,269.77,0.35,0,90,Rainfall,Soft rain,24/03/10 11:00,24/03/10,4074
,270.91,0.292857143,0,91,Rainfall,Soft rain,24/03/10 12:00,24/03/10,4239
,271.94,0.31,0,90,Rainfall,Soft rain,24/03/10 13:00,24/03/10,4485
,271.72,0.28,0,76,Rainfall,Soft rain,24/03/10 14:00,24/03/10,5077
,272.23,0.25,0,75,Rainfall,Soft rain,24/03/10 15:00,24/03/10,5520
,272.43,0.25,0,75,Rainfall,Soft rain,24/03/10 16:00,24/03/10,6204
,271.69,0,0,75,Cloudy skies,Fragmented clouds,24/03/10 17:00,24/03/10,5881
,271.25,0.335714286,0,76,Rainfall,Soft rain,24/03/10 18:00,24/03/10,4030
,270.71,0.25,0,75,Rainfall,Soft rain,24/03/10 19:00,24/03/10,3010
,269.94,0,0,76,Cloudy skies,Fragmented clouds,24/03/10 20:00,24/03/10,2595
,268.56,0,0,75,Cloudy skies,Fragmented clouds,24/03/10 21:00,24/03/10,2238
,267.9,0,0,40,Cloudy skies,Partly cloudy skies,24/03/10 22:00,24/03/10,1425
,268.08,0,0,40,Cloudy skies,Partly cloudy skies,24/03/10 23:00,24/03/10,888
,268.26,0,0,75,Cloudy skies,Fragmented clouds,25/03/10 0:00,25/03/10,477
,267.36,0,0,90,Cloudy skies,Full cloud cover,25/03/10 1:00,25/03/10,309
,265.62,0,0,40,Cloudy skies,Partly cloudy skies,25/03/10 2:00,25/03/10,228
,264.6,0,0,20,Cloudy skies,Scattered clouds,25/03/10 3:00,25/03/10,349
,262.74,0,0,75,Cloudy skies,Fragmented clouds,25/03/10 4:00,25/03/10,808
,262.49,0,0,75,Cloudy skies,Fragmented clouds,25/03/10 5:00,25/03/10,2672
,261.47,0,0,20,Cloudy skies,Scattered clouds,25/03/10 6:00,25/03/10,5738
,260.73,0,0,1,Clear skies,Clear skies,25/03/10 7:00,25/03/10,6539
,261.81,0,0,2,Clear skies,Clear skies,25/03/10 8:00,25/03/10,5712
,262.17,0,0,20,Cloudy skies,Scattered clouds,25/03/10 9:00,25/03/10,5090
,263.39,0,0,20,Cloudy skies,Scattered clouds,25/03/10 10:00,25/03/10,4287
,264.66,0,0,21,Cloudy skies,Scattered clouds,25/03/10 11:00,25/03/10,4746
,266.25,0,0,40,Cloudy skies,Partly cloudy skies,25/03/10 12:00,25/03/10,4814
,267.29,0,0,21,Cloudy skies,Scattered clouds,25/03/10 13:00,25/03/10,4772
,268.1,0,0,40,Cloudy skies,Partly cloudy skies,25/03/10 14:00,25/03/10,5329
,267.91,0,0,75,Cloudy skies,Fragmented clouds,25/03/10 15:00,25/03/10,5966
,268.93,0,0,75,Cloudy skies,Fragmented clouds,25/03/10 16:00,25/03/10,6483
,268.14,0.35,0,91,Rainfall,Soft rain,25/03/10 17:00,25/03/10,6225
,268.65,0,0,90,Cloudy skies,Full cloud cover,25/03/10 18:00,25/03/10,4473
,268.58,0,0,76,Cloudy skies,Fragmented clouds,25/03/10 19:00,25/03/10,3469
,266.56,0,0,41,Cloudy skies,Partly cloudy skies,25/03/10 20:00,25/03/10,2811
,266.18,0,0,20,Cloudy skies,Scattered clouds,25/03/10 21:00,25/03/10,2311
,264.09,0,0,1,Clear skies,Clear skies,25/03/10 22:00,25/03/10,1834
,263.69,0,0,1,Clear skies,Clear skies,25/03/10 23:00,25/03/10,1040
,262.37,0,0,1,Clear skies,Clear skies,26/03/10 0:00,26/03/10,542
,262.07,0,0,1,Clear skies,Clear skies,26/03/10 1:00,26/03/10,336
,261.91,0,0,1,Clear skies,Clear skies,26/03/10 2:00,26/03/10,246
,262.17,0,0,1,Clear skies,Clear skies,26/03/10 3:00,26/03/10,369
,261.99,0,0,1,Clear skies,Clear skies,26/03/10 4:00,26/03/10,850
,262.06,0,0,2,Clear skies,Clear skies,26/03/10 5:00,26/03/10,2688
,263.27,0,0,75,Cloudy skies,Fragmented clouds,26/03/10 6:00,26/03/10,5715
,264.67,0,0,75,Cloudy skies,Fragmented clouds,26/03/10 7:00,26/03/10,6642
,265.85,0,0,90,Cloudy skies,Full cloud cover,26/03/10 8:00,26/03/10,5916
,266.88,0,0,90,Cloudy skies,Full cloud cover,26/03/10 9:00,26/03/10,4935
,268.5,0,0,90,Cloudy skies,Full cloud cover,26/03/10 10:00,26/03/10,4400
,271.11,0,0,75,Cloudy skies,Fragmented clouds,26/03/10 11:00,26/03/10,4685
,273.8,0,0,75,Cloudy skies,Fragmented clouds,26/03/10 12:00,26/03/10,5010
,274.48,0,0,76,Cloudy skies,Fragmented clouds,26/03/10 13:00,26/03/10,4860
,276.41,0,0,75,Cloudy skies,Fragmented clouds,26/03/10 14:00,26/03/10,5394
,276.76,0,0,75,Cloudy skies,Fragmented clouds,26/03/10 15:00,26/03/10,5908
,277.24,0,0,91,Cloudy skies,Full cloud cover,26/03/10 16:00,26/03/10,6474
,278.24,0,0,90,Cloudy skies,Full cloud cover,26/03/10 17:00,26/03/10,6303
,278.31,0,0,90,Cloudy skies,Full cloud cover,26/03/10 18:00,26/03/10,4722
,276.92,0,0,90,Cloudy skies,Full cloud cover,26/03/10 19:00,26/03/10,3250
,276.82,0,0,75,Cloudy skies,Fragmented clouds,26/03/10 20:00,26/03/10,3201
,277.03,0,0,90,Cloudy skies,Full cloud cover,26/03/10 21:00,26/03/10,4493
,276.98,0,0,90,Cloudy skies,Full cloud cover,26/03/10 22:00,26/03/10,2178
,277.37,0,0,91,Cloudy skies,Full cloud cover,26/03/10 23:00,26/03/10,1299
,278.37,0,0,91,Cloudy skies,Full cloud cover,27/03/10 0:00,27/03/10,701
,277.94,0,0,91,Cloudy skies,Full cloud cover,27/03/10 1:00,27/03/10,350
,277.75,0,0,90,Cloudy skies,Full cloud cover,27/03/10 2:00,27/03/10,243
,277.26,0,0,90,Cloudy skies,Full cloud cover,27/03/10 3:00,27/03/10,349
,277.42,0,0,90,Cloudy skies,Full cloud cover,27/03/10 4:00,27/03/10,843
,277.07,0.307142857,0,91,Rainfall,Soft rain,27/03/10 5:00,27/03/10,2696
,277,0.25,0,90,Rainfall,Soft rain,27/03/10 6:00,27/03/10,5226
,277.48,0.392857143,0,91,Rainfall,Soft rain,27/03/10 7:00,27/03/10,6219
,277.45,0.25,0,91,Rainfall,Soft rain,27/03/10 8:00,27/03/10,5650
,276.55,0.345714286,0,91,Rainfall,Soft rain,27/03/10 9:00,27/03/10,5484
,277.09,0.308571429,0,91,Rainfall,Soft rain,27/03/10 10:00,27/03/10,4361
,276.67,0.408571429,0,91,Rainfall,Soft rain,27/03/10 11:00,27/03/10,4657
,277.07,0.44,0,90,Rainfall,Soft rain,27/03/10 12:00,27/03/10,5094
